Id,compound
372048,0.2617
372057,-0.9382
372059,0.3612
372060,0.8689
372062,0.32
372066,0.8176
372072,0.5574
372073,0.9253
372080,0.0
372086,0.296
372087,-0.3468
372089,0.5187
372090,0.8402
372096,0.8922
372100,-0.3182
372102,-0.128
372112,0.7939
372113,0.0
372114,0.6542
372115,0.4482
372116,0.9231
372122,-0.5106
372123,0.982
372124,0.0
372125,0.9979
372129,0.9761
372135,0.4144
372140,0.0828
372143,0.3549
372145,0.3506
372146,0.9925
372148,-0.7695
372150,0.9783
372153,0.3403
372155,-0.6956
372158,0.0387
372159,0.8805
372160,0.3612
372162,0.8016
372167,0.9914
372170,0.836
372171,0.967
372172,0.7402
372173,-0.0516
372176,0.1619
372182,0.3182
372186,0.7804
372187,0.5719
372188,0.9593
372190,-0.3757
372198,0.7964
372201,0.7579
372204,0.0
372209,-0.8674
372214,0.0258
372215,0.9616
372218,0.6801
372220,0.5723
372221,0.9343
372223,-0.8247
372227,0.8779
372230,0.8274
303147,-0.5994
303149,0.9872
303150,0.1531
303156,0.5106
303160,0.8257
303161,0.7351
303167,0.9186
303168,0.2023
303172,0.8126
303175,0.5405
303176,0.9509
303177,0.8225
303179,0.9287
303180,-0.0209
303181,-0.712
303187,0.4678
303193,0.8943
303199,-0.5994
303202,-0.7248
303204,0.743
303205,0.0387
303213,0.9531
303215,0.5493
303218,0.6597
303219,0.801
303221,0.9932
303222,-0.0428
303225,0.0248
303228,0.5267
303229,-0.0795
303231,0.1531
303232,0.5423
303236,0.6644
303239,0.0516
372231,0.3818
372232,-0.7506
372236,0.6249
372243,0.9441
372244,0.0
372251,0.4767
372256,0.8674
372257,0.6495
372259,0.9202
372265,0.872
372271,0.6369
372272,0.4767
372273,-0.091
372275,0.928
372278,-0.743
372280,0.0439
372293,0.9346
372295,0.9196
372296,0.34
372297,0.1531
372298,-0.5466
372301,0.4609
372304,0.9455
372311,0.8979
372318,0.6948
372321,0.6369
372324,-0.0891
372325,0.6698
372326,0.6577
372327,0.965
372329,-0.6486
303244,0.9633
303249,0.9584
303250,0.775
303253,0.8968
303258,0.961
303260,0.9371
303261,0.8176
303265,0.7783
303269,-0.0452
303271,0.8402
303274,0.5994
303276,0.1154
303280,0.518
303284,-0.1279
303285,0.3612
303287,-0.7178
303288,0.9788
303290,-0.5106
303292,0.8422
303302,-0.8745
303303,0.7534
303307,0.1356
303311,-0.1963
303313,-0.8779
303317,0.8365
303322,-0.2144
303327,-0.5423
303328,-0.8625
303330,0.8885
303331,0.4019
303335,0.5623
303336,0.743
303337,0.7506
372336,0.5106
372339,0.8873
372340,0.0
372343,0.9838
372349,0.25
372350,0.428
372353,0.2732
372356,0.5574
372357,0.5574
372359,-0.9173
372360,0.3612
372361,-0.6956
372363,0.9118
372369,0.5423
372372,0.9974
372376,0.9026
372377,0.8658
372379,-0.8037
372381,0.8225
372383,-0.5267
372385,0.9442
372386,0.0
372390,0.6808
372394,0.1406
372396,0.613
372399,-0.886
372401,0.3716
372403,0.34
372404,0.9024
372406,0.5859
372407,0.3182
372409,0.9755
372410,0.3182
372415,-0.6705
372419,0.8572
372422,0.6597
372423,0.7919
372424,0.0276
372425,-0.4019
303338,0.128
303343,-0.8624
303346,0.9845
303349,0.5687
303352,0.999
303358,0.8834
303362,0.9311
303364,0.7783
303365,0.8922
303368,-0.7238
303372,0.5023
303379,-0.7403
303384,0.9001
303385,0.969
303386,-0.7351
303387,-0.8897
303393,0.7964
303396,0.4404
303398,-0.705
303400,0.34
303401,0.4215
303402,0.3887
303403,0.5994
303411,0.8402
303412,-0.9693
303413,0.9694
303416,0.8481
303418,0.1027
303419,0.5106
303423,-0.6467
303425,0.0
303430,0.8856
303434,0.7696
303436,0.5719
303439,0.1901
303441,0.296
303442,0.8519
303444,-0.4226
303445,0.8126
303446,0.9313
303448,0.743
303451,0.743
303454,0.7351
303455,0.3919
303456,0.3506
303458,0.1471
303462,0.8762
303466,-0.3919
303467,0.9824
303469,-0.4975
372431,-0.1869
372434,0.7729
372438,0.9396
372444,0.7579
372452,-0.7741
372459,0.8176
372461,-0.2449
372462,-0.4939
372465,0.8591
372471,0.4215
372473,0.6059
372477,0.9776
372478,0.6012
372483,0.9393
372484,0.4939
372495,0.5647
372509,0.9246
372510,-0.9804
372511,-0.9169
372512,0.1531
372517,0.8658
372521,0.8164
372525,-0.6597
372532,-0.4482
372534,-0.1531
372543,0.4854
372545,-0.4588
372553,-0.5994
372554,0.8094
372558,0.9567
372559,-0.9472
372561,0.9704
372562,-0.3182
303480,0.429
303482,0.3559
303489,0.9503
303491,-0.1406
303493,0.9062
303498,0.6705
303499,0.4198
303500,-0.9035
303502,-0.3182
303503,0.0772
303504,0.7717
303505,0.7826
303506,-0.9577
303507,0.7841
303508,0.891
303512,0.7184
303513,0.8957
303514,0.8126
303518,0.7209
303519,0.7096
303522,0.34
303523,0.3612
303524,-0.9647
303525,0.4215
303526,0.4215
303529,-0.6941
303534,0.5434
303544,-0.8789
303550,-0.34
303553,0.8244
303555,0.6908
303557,-0.4168
303560,0.0772
303567,-0.0258
303569,0.872
303572,0.9678
303578,0.6908
303586,0.7149
303596,0.8138
303599,0.7845
303601,0.0726
303602,0.7076
303612,0.7096
303616,0.886
303617,0.8402
372564,0.0754
372567,0.9413
372571,0.6369
372574,0.0
372576,-0.0176
372578,0.853
372579,0.9436
372580,0.4215
372584,0.0516
372587,0.34
372589,0.7783
372591,-0.4588
372592,0.7905
372595,-0.7003
372597,-0.386
372599,-0.5878
372600,-0.1531
372605,0.5267
372606,-0.3597
372607,0.6124
372612,0.8516
372615,0.8885
372619,-0.959
372620,0.5011
372621,0.0772
372627,0.8776
372628,0.9014
372634,0.9979
372638,0.6664
372639,-0.486
372641,-0.5122
372645,0.926
372647,0.895
372650,0.8796
372652,0.7579
372657,0.9528
372658,0.4404
372659,-0.0129
372660,0.7884
372661,0.4071
372663,0.9231
303619,-0.4019
303621,0.7096
303623,0.0772
303626,0.2617
303628,-0.0964
303633,0.6808
303635,0.9239
303637,0.8748
303648,0.9265
303649,0.9266
303652,0.7841
303660,-0.8897
303664,0.3699
303670,-0.5499
303682,0.4019
303686,-0.8625
303699,0.7579
303702,0.7777
303705,0.5267
303716,0.296
303717,-0.2732
303720,0.7845
303722,0.8809
303727,-0.7096
303729,-0.1121
303735,0.5719
303739,0.5423
303742,0.7096
303749,0.4588
303753,-0.296
303757,0.0
303758,-0.5194
303766,0.1343
303767,-0.0258
303772,-0.3402
303776,0.941
303778,0.891
303784,-0.34
303785,0.7402
303786,0.9621
303787,0.8612
303791,0.0
303792,0.2481
303794,-0.7166
303799,0.9571
303805,0.5994
303813,0.0
372670,0.7958
372675,0.9781
372676,0.506
372679,-0.8779
372680,0.7102
372682,0.8316
372692,-0.2263
372696,0.5402
372700,0.9897
372702,-0.0772
372706,0.8126
372708,0.7003
372714,0.6319
372719,0.0387
372723,0.7959
372728,-0.4028
372729,0.4723
372733,-0.5305
372734,-0.4215
372736,0.8934
372739,0.0
372750,0.4005
372754,0.9461
372755,-0.177
372762,-0.4215
372766,0.6486
303814,0.9001
303815,0.2732
303816,0.4767
303817,0.6124
303828,-0.9413
303832,-0.4019
303834,0.4724
303835,0.8176
303836,-0.5081
303841,0.6808
303842,0.7351
303844,0.6808
303846,0.7906
303849,-0.5106
303851,0.9231
303853,-0.4215
303857,0.1027
303875,0.875
303878,0.2716
303885,0.0387
303887,-0.7667
303888,0.9475
303890,0.0292
303891,0.8405
303893,0.4019
303895,-0.6705
303896,0.8481
303899,0.9674
303901,0.6369
303902,0.0
303904,0.0
303905,0.8655
303907,0.9894
303911,0.2575
303916,0.2741
303919,0.9001
303923,-0.1088
303924,0.0
372771,0.8999
372774,0.5994
372776,-0.8757
372778,0.9856
372783,-0.7761
372785,0.9347
372787,-0.431
372789,0.4933
372790,0.4404
372794,0.9444
372795,0.7096
372796,0.8937
372806,0.8454
372815,-0.8477
372816,0.5574
372817,0.802
372819,0.5106
372822,0.7147
372825,-0.7184
372828,0.7783
372831,-0.6392
372832,-0.7506
372836,0.0
372840,0.5423
372843,0.3612
372848,0.946
372854,0.7964
372859,-0.836
372861,-0.4019
372864,-0.9898
372867,0.0
372869,0.8615
303930,0.6355
303931,0.2023
303932,0.8689
303936,0.8402
303939,0.0
303942,0.228
303944,0.9736
303946,-0.5319
303954,0.6486
303956,0.8442
303959,0.9315
303960,0.0387
303967,0.6136
303970,0.9631
303975,0.7417
303978,-0.1531
303983,0.8625
303990,0.4215
303992,0.8555
303997,-0.2023
303998,0.34
304000,0.9125
304004,0.7177
304009,0.9209
304020,-0.3818
304025,0.2023
304027,0.9382
304030,-0.6187
304031,-0.1884
304033,-0.1779
304040,0.7902
304042,0.8152
304045,-0.4052
304046,0.3182
304054,0.6114
304059,-0.3291
304060,0.6015
304061,0.9642
304063,0.8481
304064,0.0772
304065,0.7165
304066,0.7845
304067,0.9746
372870,0.8985
372876,-0.1779
372877,0.4939
372878,0.0
372879,-0.2507
372889,0.8568
372893,0.8658
372894,0.0258
372895,0.5778
372897,0.7065
372901,0.4425
372903,-0.25
372904,0.8988
372907,0.9231
372908,0.0772
372920,0.5994
372921,0.0772
372923,0.4404
372925,0.9136
372926,0.6369
372929,0.7768
372931,-0.1779
372934,-0.3664
372938,-0.5569
372939,0.6124
372942,0.4854
372946,-0.7684
372948,-0.781
372951,0.802
372952,0.4019
372953,0.9825
372954,0.5371
372964,-0.1511
372970,-0.8658
372971,0.89
372973,0.8126
372978,0.4866
372985,0.7976
372986,-0.7786
372988,0.8219
372990,0.34
372992,0.6369
372997,0.9242
304072,0.9631
304076,0.81
304080,0.6798
304087,-0.9985
304094,0.4215
304098,0.9361
304103,0.0772
304106,0.6486
304107,0.1901
304108,0.8126
304112,0.8782
304113,0.9947
304116,-0.6097
304122,0.9099
304127,-0.675
304132,0.8934
304133,0.3254
304138,0.8338
304140,0.9806
304141,0.4939
304142,0.4926
304146,-0.374
304148,-0.5574
304154,-0.6629
304155,0.0
304159,0.9652
304162,-0.5499
304163,0.0
304166,0.1216
304168,0.6369
304169,0.7227
304171,0.9309
304173,0.643
372999,-0.9897
373004,-0.6808
373006,0.4678
373010,0.8175
373011,0.0
373013,-0.4563
373016,0.5719
373020,-0.3612
373022,0.0258
373023,-0.8206
373024,0.6871
373027,0.8011
373031,0.6116
373035,-0.128
373039,0.9369
373040,0.9508
373045,0.6124
373046,0.9186
373049,0.6369
373050,0.8223
373051,0.7469
373054,0.8709
373055,-0.0258
373063,0.4939
373067,0.9729
373071,0.3818
373074,0.0
373076,0.6808
304182,0.4939
304186,0.782
304189,-0.0258
304190,0.9666
304191,0.6077
304196,0.8954
304200,0.0
304204,-0.7845
304205,0.1154
304214,0.6249
304215,0.0772
304217,0.9779
304226,-0.128
304232,0.9716
304233,0.7351
304234,0.9287
304236,0.965
304240,0.8225
304241,0.3182
304242,0.4215
304243,0.7845
304244,0.3818
304245,0.298
304246,0.813
304250,0.5023
304257,0.2732
304260,-0.296
304262,0.4404
304264,0.2732
304266,0.0
304270,0.34
304271,0.5267
304272,0.0
304273,0.6474
304275,-0.7269
304276,0.5187
304277,0.9011
373080,0.0
373083,0.6402
373085,0.0772
373086,0.5428
373092,0.9091
373094,0.4543
373098,0.6705
373099,0.4944
373102,-0.7871
373104,0.9605
373109,0.7935
373110,0.8197
373115,0.7579
373117,0.5965
373119,-0.5018
373121,-0.4939
373124,0.2263
373127,0.836
373129,0.9857
373131,0.8338
373136,0.6597
373138,-0.4449
373141,0.8637
373150,0.1531
373151,0.0752
373156,0.6124
373157,0.0772
373160,0.4482
373162,-0.5499
373163,-0.5805
373166,-0.0757
373167,0.2862
373168,-0.0258
373171,0.6808
373172,0.1531
373178,0.4939
373180,0.4767
373186,0.9653
373189,-0.7003
373191,-0.6202
373194,0.9253
373195,0.8315
373200,0.6705
373204,0.9505
373205,0.1901
373213,-0.8066
373216,-0.6486
373229,-0.5719
304278,0.9777
304285,0.9885
304287,0.5719
304289,0.8402
304292,0.765
304294,0.8934
304295,0.8262
304299,0.6808
304301,-0.8439
304304,0.3506
304308,0.8807
304312,0.8779
304313,0.0484
304317,-0.9108
304319,0.9143
304320,0.1779
304329,0.9366
304331,0.9246
304333,-0.5475
304336,0.7351
304342,0.5792
304343,0.9016
304349,0.0129
373231,0.7717
373235,0.2732
373239,0.9001
373241,0.5719
373245,-0.7096
373251,0.1202
373252,0.5423
373253,0.7269
373254,0.7579
373256,0.956
373257,-0.2071
373261,0.34
373262,0.7415
373266,0.9831
373269,0.9349
373270,0.5994
373274,0.2716
373275,0.9052
373286,0.0
373293,0.9375
373295,0.4579
373298,0.6908
373303,0.4359
373304,0.807
373305,0.0
373308,0.7876
373310,0.0
373311,0.0
373312,0.34
373314,0.8221
373315,0.9859
373318,0.8381
373323,0.0
304352,-0.5423
304355,-0.4404
304360,0.25
304369,0.9727
304370,0.7515
304372,0.6249
304374,0.8074
304379,0.929
304380,-0.5227
304381,0.9038
304384,0.8573
304386,0.9727
304388,-0.5499
304391,0.909
304398,0.5844
304403,0.6808
304404,-0.9579
304405,0.0
304411,-0.743
304416,0.2006
304426,0.34
304427,0.8487
304431,0.9538
304433,0.3957
304434,0.4939
304437,0.4404
304439,0.9678
304440,0.9902
373324,-0.0387
373325,0.9344
373326,0.5499
373327,0.9638
373331,0.9136
373335,0.9482
373336,0.8398
373339,0.6597
373341,-0.8718
373343,-0.4919
373347,0.9259
373348,-0.2732
373353,0.8481
373355,-0.4767
373357,0.9584
373365,0.9833
373367,0.5106
373371,0.7351
373375,0.7351
373377,-0.9179
373378,-0.8674
373379,0.5023
373380,0.8623
373385,-0.5499
373402,0.0
373404,-0.162
373405,-0.2411
373406,0.955
373409,0.936
373410,0.6437
373412,0.5346
373416,0.9629
373417,0.0
304445,0.0516
304449,0.8142
304450,0.4019
304452,0.6667
304454,0.6249
304457,0.9741
304458,-0.8087
304459,0.0387
304463,0.8207
304464,0.8689
304466,-0.4497
304469,0.6369
304471,0.8176
304472,-0.8324
304475,0.9473
304476,0.0
304478,-0.2144
304481,0.6774
304483,-0.9137
304484,0.875
304493,-0.7906
304496,-0.1779
304505,0.6369
304508,-0.7003
304509,0.2732
304510,-0.2161
304511,0.6497
304513,-0.1867
304514,0.6616
304529,0.8519
304530,-0.6966
304532,0.9925
304534,0.6124
304538,0.7624
304544,0.5719
304548,0.8316
304551,0.9403
304552,-0.4199
304557,-0.0772
373422,0.3612
373423,0.8307
373433,0.8338
373437,0.2382
373438,-0.296
373442,0.9042
373446,0.9371
373449,-0.3182
373452,0.8397
373457,0.738
373459,0.8912
373461,0.0541
373464,0.9033
373466,-0.8244
373467,0.6244
373471,0.6369
373475,0.9115
373477,-0.664
373491,0.992
373494,0.0
373495,0.617
373500,0.4664
373502,0.34
373507,0.5328
373509,0.3291
373512,0.6003
373514,0.7754
373519,0.765
373521,0.0
373523,0.5574
373526,-0.431
373527,0.3182
304559,-0.8085
304561,0.2732
304567,0.9501
304571,-0.8197
304573,0.9667
304576,0.5106
304579,-0.9628
304580,-0.2551
304585,0.0516
304587,0.6428
304594,0.6124
304607,0.9568
304608,0.7147
304612,0.2732
304613,-0.802
304617,0.7242
304618,-0.9022
304619,0.8047
304621,0.1352
304626,0.7447
304633,0.4939
304634,-0.6129
304637,0.6418
304638,0.3182
304639,0.2003
304642,0.3832
304644,0.0
304653,-0.688
304656,0.6369
304657,0.8697
304659,0.9501
304664,-0.6597
304668,-0.6369
304672,0.0
304678,0.5267
304680,0.1154
304684,0.8765
304685,0.6249
304686,0.3716
304687,0.8496
304688,0.5994
304699,-0.8934
304704,-0.2732
304706,-0.0644
304707,0.8735
304708,-0.3818
304710,0.9818
304712,-0.6701
304715,-0.6979
304716,0.799
304718,0.4939
304720,0.9392
304725,0.7269
304726,0.719
304727,0.8266
304730,0.9775
373534,0.4767
373536,0.7351
373539,0.8555
373540,0.0
373541,0.9811
373546,0.1181
373547,0.8422
373549,0.6093
373550,-0.5828
373557,-0.6908
373559,0.7494
373563,-0.5499
373564,0.2748
373569,0.5106
373573,-0.3222
373574,0.0
373578,-0.4215
373580,0.8225
373582,0.886
373586,0.3612
373590,0.0258
373592,0.75
373594,0.9524
373597,0.1501
373602,-0.7311
373604,0.731
373605,-0.6261
373606,0.7351
373607,0.4404
373608,0.1301
373610,-0.6486
373612,0.9583
373618,-0.7305
373619,0.1531
373624,-0.032
373625,-0.4519
373628,0.4028
373629,0.0
373630,0.5719
373631,0.729
373639,0.6124
373644,-0.2732
304733,0.9967
304735,0.8945
304741,0.2263
304742,0.7311
304744,0.2732
304747,0.6808
304748,0.9489
304749,0.9731
304751,0.0
304754,0.7996
304755,0.0
304758,0.1437
304765,0.9024
304767,-0.3818
304768,-0.296
304772,0.9748
304778,0.9834
304779,0.2023
304782,0.4588
304784,0.5082
304785,-0.0543
304788,0.0
304790,0.1027
304791,0.4678
304793,0.8591
304796,0.4404
304798,0.9147
304799,-0.3125
304800,0.4939
304801,0.0
304806,-0.34
304808,0.4094
304810,-0.6486
304813,0.2023
304814,-0.0387
304821,0.7743
304822,0.8422
304825,0.9492
373645,0.872
373646,0.7184
373648,0.5053
373658,0.7378
373659,0.9081
373662,0.834
373663,0.9223
373666,-0.674
373671,-0.8991
373675,-0.6497
373683,-0.5704
373684,0.8079
373687,0.0772
373688,0.9215
373689,-0.0724
373694,-0.5994
373697,0.8316
373698,-0.5499
373708,0.7906
373710,0.2653
373711,0.986
373715,-0.0258
373720,0.296
373722,0.8074
304828,0.5562
304829,0.7228
304831,-0.4215
304833,0.9584
304835,0.0511
304838,0.8475
304839,0.0
304847,0.7965
304849,0.9201
304853,0.9614
304855,-0.12
304859,0.6369
304860,-0.25
304861,0.765
304862,0.9831
304868,0.34
304871,0.3804
304875,0.9513
304877,0.5346
304878,0.2368
304883,0.9941
304886,-0.6486
304890,0.6249
304894,0.0
304897,0.8954
304907,0.484
304908,0.0258
304913,-0.3491
304915,0.8225
304919,0.3499
304920,-0.296
304922,-0.7227
304925,0.0
304927,-0.7717
304930,0.8356
304931,0.25
304933,0.0
304934,-0.0644
304936,0.128
304940,0.8765
304941,0.7814
304942,-0.3034
304946,0.9545
304957,0.3182
304958,0.9414
304959,0.7304
304960,0.9298
304962,-0.8182
304964,0.9155
304965,-0.3404
304966,0.1531
304968,0.128
304974,0.765
304975,0.924
304977,0.2263
304979,0.0
304980,-0.8442
304987,0.3612
304988,0.34
304991,-0.0974
304992,0.9463
304994,0.4779
304997,-0.3182
304999,0.7582
305000,0.835
305002,-0.2023
305006,0.6124
305011,0.3818
305018,0.4019
305020,0.9382
305021,-0.8332
305025,0.8271
305031,-0.0126
373728,0.1376
373731,0.4767
373733,0.0
373737,0.8422
373740,0.2732
373744,0.2263
373747,0.9612
373750,0.6486
373752,-0.8182
373757,-0.0516
373760,-0.765
373766,0.7964
373767,0.8923
373769,0.9686
373770,0.7964
373773,0.296
373779,0.1621
373782,0.9535
373783,0.0129
373786,0.1406
373789,0.0
373802,0.8402
373803,0.6996
373810,0.0421
373812,0.9744
373815,0.6763
373816,0.4215
373817,0.8422
305034,0.9151
305038,0.2263
305046,0.9626
305053,0.9832
305055,0.765
305056,-0.0387
305060,0.9042
305064,-0.8248
305067,0.0
305070,-0.0222
305077,0.9795
305078,0.6705
305084,-0.4939
305085,0.0
305088,0.6908
305089,0.8442
305091,-0.3818
305092,0.5106
305096,0.85
305099,0.6696
305101,0.9228
305108,-0.0387
305109,-0.3905
305110,0.0
305111,0.0129
305116,0.7893
305119,-0.7822
305124,0.8953
305125,0.9464
305127,0.876
305131,0.7162
305134,-0.7761
305135,0.0
305136,0.0
305140,0.6588
305141,0.9234
305146,0.9642
305148,0.6249
305156,0.8212
373819,0.9785
373820,-0.595
373822,0.9261
373828,-0.4939
373829,0.7783
373831,-0.4833
373834,0.1406
373835,0.9767
373838,0.6428
373844,0.9579
373847,0.4215
373850,-0.1779
373852,0.4588
373857,0.9638
373858,0.9346
373861,0.5927
373864,0.6249
373867,-0.5938
373869,0.957
373871,0.4451
373875,0.8481
373876,0.9081
373881,0.4767
373886,0.0
373887,0.7128
373888,0.34
373890,0.8338
373892,0.8922
373893,0.8271
373894,0.9825
373897,0.7184
373901,-0.5943
373906,0.0346
373907,-0.5255
373910,0.8522
373911,-0.7173
373913,0.0
373914,0.7289
305160,0.1625
305166,0.7366
305167,0.5916
305168,0.7902
305170,0.7242
305172,0.2023
305179,0.6486
305181,-0.3491
305183,0.5023
305185,0.9866
305191,0.8228
305192,0.9528
305197,-0.5804
305199,0.3612
305200,0.1531
305201,0.9632
305202,0.126
305203,0.6124
305209,-0.0516
305212,0.5346
305213,-0.4404
305216,0.4939
305222,0.3506
305224,0.5267
305226,0.9774
305229,0.9186
305234,0.9073
305236,0.8107
305241,0.6486
305243,-0.296
305247,0.6114
305249,0.128
305253,-0.9517
305255,0.6124
305256,0.9678
305258,0.7506
305260,0.8074
305262,0.0176
305267,0.9681
305272,0.8122
305273,0.4478
373919,0.8689
373923,0.2135
373924,0.5287
373926,0.8519
373932,-0.1531
373935,-0.8793
373936,0.4497
373937,0.9463
373939,0.7275
373943,0.908
373944,0.9967
373948,0.765
373954,0.3612
373958,0.8934
373960,0.6858
373961,0.9804
373962,0.0
373963,0.7845
373964,0.9245
373965,0.1901
373966,-0.2023
373971,0.6369
373974,0.4019
373977,-0.0516
373980,0.765
373983,0.9705
373985,0.9095
373987,0.0
373990,0.8206
373995,-0.1557
373997,0.97
373999,0.34
305274,0.4767
305275,0.9029
305277,0.9959
305279,0.9325
305284,-0.9382
305291,0.7351
305292,-0.0736
305293,0.8732
305296,-0.4215
305297,-0.4003
305306,-0.8768
305308,0.0721
305310,0.7783
305315,0.4472
305326,0.9538
305327,0.6757
305333,0.8439
305338,0.8642
305340,0.5859
305342,0.6059
305345,0.0
305346,0.8043
305347,-0.6369
305349,0.8397
305350,0.1593
305355,-0.8573
305356,-0.3291
305357,0.6664
305360,0.8641
305361,0.9748
305364,-0.6128
305367,0.9944
305371,0.0
305374,0.4215
305377,0.8957
305382,0.8971
374002,0.6983
374003,-0.6597
374004,0.8908
374005,-0.8316
374006,0.296
374010,-0.2885
374012,0.0516
374017,0.9575
374021,0.9019
374024,0.9561
374030,0.8315
374031,-0.3297
374032,0.3818
374037,0.9209
374039,0.2732
374046,-0.3612
374051,0.5574
374054,0.6124
374055,0.7615
374058,-0.3731
374070,0.8934
374071,-0.9185
374081,0.7351
374082,0.6876
374085,0.1001
374090,0.1531
374091,0.9168
374100,0.967
374101,0.2732
374105,-0.0772
374107,-0.9042
305391,0.5574
305395,0.6808
305401,0.8588
305404,0.4767
305406,0.967
305407,-0.7227
305410,0.6908
305412,-0.6249
305414,0.5529
305416,0.8496
305417,0.9721
305427,0.8745
305430,0.34
305431,-0.6652
305440,0.9477
305441,0.0
305443,0.9682
305447,-0.2382
305448,-0.9017
305451,0.0
305452,-0.8159
305454,0.91
305459,0.4767
305461,0.8452
305465,0.0
305469,0.7469
305474,0.8718
305475,0.4606
305477,0.5572
305490,0.9736
305491,0.4714
305502,0.3612
305505,0.9914
305508,0.7218
305516,-0.7717
374117,-0.296
374118,0.5574
374119,-0.8316
374121,0.7579
374122,0.3291
374123,0.8591
374124,0.9392
374125,-0.2846
374131,0.8637
374132,0.8074
374133,0.4404
374134,-0.2756
374141,0.0
374143,0.8309
374153,0.1215
374154,-0.3612
374156,0.6956
374158,0.4939
374165,0.9601
374167,0.5719
374168,0.8922
374176,0.296
374184,-0.631
374188,-0.3612
374191,0.4939
374195,0.9382
374196,0.7845
374197,-0.3657
374202,0.6032
374203,0.5683
374204,0.6124
305520,0.8096
305522,-0.3818
305525,0.7783
305531,-0.0516
305533,0.0387
305534,0.7717
305536,-0.5583
305544,0.0772
305545,0.0772
305546,0.6369
305548,0.0
305555,-0.4141
305558,0.9888
305562,-0.2732
305564,0.5023
305569,-0.6249
305570,-0.34
